condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold
base,2,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.1214192733168602,0.0,0.0,token_accuracy,0.7
base,2,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.37109375,0.0,0.0,token_accuracy,0.7
base,2,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.01953125,0.0,0.0,token_accuracy,0.7
base,2,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.3531901240348816,0.0,0.0,token_accuracy,0.7
base,3,A00_copy,atomic,,0.7,2,token_accuracy,0.7115885615348816,0.0078125,0.0078125,token_accuracy,0.7
base,3,A01_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9921875,0.955078125,0.955078125,token_accuracy,0.7
base,3,A02_substitute,atomic,,0.7,2,token_accuracy,0.0403645858168602,0.0,0.0,token_accuracy,0.7
base,3,A03_copy,atomic,,0.7,2,token_accuracy,0.7041015625,0.01171875,0.01171875,token_accuracy,0.7
base,3,A04_reverse,atomic,13568.0,0.7,2,token_accuracy,0.98828125,0.9296875,0.9296875,token_accuracy,0.7
base,3,A05_substitute,atomic,,0.7,2,token_accuracy,0.0735677108168602,0.0,0.0,token_accuracy,0.7
base,3,A06_copy,atomic,,0.7,2,token_accuracy,0.6962890625,0.009765625,0.009765625,token_accuracy,0.7
base,3,A07_reverse,atomic,13568.0,0.7,2,token_accuracy,0.98828125,0.931640625,0.931640625,token_accuracy,0.7
base,3,C00_reverse_then_substitute_02_05,composite,,0.7,2,token_accuracy,0.0374348983168602,0.0,0.0,token_accuracy,0.7
base,3,C01_substitute_then_reverse_01_03,composite,13568.0,0.7,2,token_accuracy,0.9915364980697632,0.951171875,0.951171875,token_accuracy,0.7
base,3,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.7099609375,0.005859375,0.005859375,token_accuracy,0.7
base,3,C03_reverse_then_substitute_06_01,composite,13568.0,0.7,2,token_accuracy,0.9879557490348816,0.927734375,0.927734375,token_accuracy,0.7
base,3,C04_substitute_then_reverse_03_07,composite,13568.0,0.7,2,token_accuracy,0.990234375,0.943359375,0.943359375,token_accuracy,0.7
base,3,C05_copy_then_substitute_07_06,composite,13568.0,0.7,2,token_accuracy,0.9899088740348816,0.939453125,0.939453125,token_accuracy,0.7
base,3,C06_reverse_then_substitute_01_05,composite,,0.7,2,token_accuracy,0.3382161557674408,0.0,0.0,token_accuracy,0.7
base,3,C07_substitute_then_reverse_07_03,composite,13568.0,0.7,2,token_accuracy,0.9908854365348816,0.9453125,0.9453125,token_accuracy,0.7
base,3,K00_shortcut_for_A07_reverse,shortcut,,0.7,2,token_accuracy,0.7164713740348816,0.015625,0.015625,token_accuracy,0.7
base,3,K01_shortcut_for_A03_copy,shortcut,,0.7,2,token_accuracy,0.7086588740348816,0.00390625,0.00390625,token_accuracy,0.7
base,3,K02_shortcut_for_A00_copy,shortcut,,0.7,2,token_accuracy,0.712890625,0.009765625,0.009765625,token_accuracy,0.7
base,3,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3385416865348816,0.0,0.0,token_accuracy,0.7
base,3,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3294270932674408,0.0,0.0,token_accuracy,0.7
base,3,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.2177734375,0.0,0.0,token_accuracy,0.7
base,3,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.1985677182674408,0.0,0.0,token_accuracy,0.7
base,3,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0309244804084301,0.0,0.0,token_accuracy,0.7
base,3,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.1949869841337204,0.0,0.0,token_accuracy,0.7
base,4,A00_copy,atomic,176384.0,0.7,2,token_accuracy,0.7320963740348816,0.013671875,0.013671875,token_accuracy,0.7
base,4,A01_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9925130605697632,0.958984375,0.958984375,token_accuracy,0.7
base,4,A02_substitute,atomic,,0.7,2,token_accuracy,0.0455729179084301,0.0,0.0,token_accuracy,0.7
base,4,A03_copy,atomic,189184.0,0.7,2,token_accuracy,0.7278646230697632,0.01171875,0.01171875,token_accuracy,0.7
base,4,A04_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9905599355697632,0.9453125,0.9453125,token_accuracy,0.7
base,4,A05_substitute,atomic,,0.7,2,token_accuracy,0.1263020932674408,0.0,0.0,token_accuracy,0.7
base,4,A06_copy,atomic,189184.0,0.7,2,token_accuracy,0.7327474355697632,0.015625,0.015625,token_accuracy,0.7
base,4,A07_reverse,atomic,13568.0,0.7,2,token_accuracy,0.990234375,0.94140625,0.94140625,token_accuracy,0.7
base,4,C00_reverse_then_substitute_02_05,composite,,0.7,2,token_accuracy,0.04296875,0.0,0.0,token_accuracy,0.7
base,4,C01_substitute_then_reverse_01_03,composite,13568.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7
base,4,C02_copy_then_substitute_04_07,composite,176384.0,0.7,2,token_accuracy,0.7350260615348816,0.017578125,0.017578125,token_accuracy,0.7
base,4,C03_reverse_then_substitute_06_01,composite,13568.0,0.7,2,token_accuracy,0.9895833730697632,0.939453125,0.939453125,token_accuracy,0.7
base,4,C04_substitute_then_reverse_03_07,composite,13568.0,0.7,2,token_accuracy,0.9928385615348816,0.95703125,0.95703125,token_accuracy,0.7
base,4,C05_copy_then_substitute_07_06,composite,13568.0,0.7,2,token_accuracy,0.9899088740348816,0.94140625,0.94140625,token_accuracy,0.7
base,4,C06_reverse_then_substitute_01_05,composite,,0.7,2,token_accuracy,0.4554036557674408,0.0,0.0,token_accuracy,0.7
base,4,C07_substitute_then_reverse_07_03,composite,13568.0,0.7,2,token_accuracy,0.9886068105697632,0.931640625,0.931640625,token_accuracy,0.7
base,4,K00_shortcut_for_A07_reverse,shortcut,153600.0,0.7,2,token_accuracy,0.7294921875,0.01953125,0.01953125,token_accuracy,0.7
base,4,K01_shortcut_for_A03_copy,shortcut,153600.0,0.7,2,token_accuracy,0.7278646230697632,0.021484375,0.021484375,token_accuracy,0.7
base,4,K02_shortcut_for_A00_copy,shortcut,153600.0,0.7,2,token_accuracy,0.7356771230697632,0.013671875,0.013671875,token_accuracy,0.7
base,4,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3391927182674408,0.0,0.0,token_accuracy,0.7
base,4,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3310546875,0.0,0.0,token_accuracy,0.7
base,4,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.2294921875,0.0,0.0,token_accuracy,0.7
base,4,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.2672526240348816,0.0,0.0,token_accuracy,0.7
base,4,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0335286483168602,0.0,0.0,token_accuracy,0.7
base,4,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.2587890625,0.0,0.0,token_accuracy,0.7
base,5,A00_copy,atomic,143104.0,0.7,2,token_accuracy,0.7685546875,0.017578125,0.017578125,token_accuracy,0.7
base,5,A01_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9928385615348816,0.95703125,0.95703125,token_accuracy,0.7
base,5,A02_substitute,atomic,,0.7,2,token_accuracy,0.0335286483168602,0.0,0.0,token_accuracy,0.7
base,5,A03_copy,atomic,143104.0,0.7,2,token_accuracy,0.7835286855697632,0.013671875,0.013671875,token_accuracy,0.7
base,5,A04_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9905599355697632,0.943359375,0.943359375,token_accuracy,0.7
base,5,A05_substitute,atomic,,0.7,2,token_accuracy,0.0882161483168602,0.0,0.0,token_accuracy,0.7
base,5,A06_copy,atomic,133632.0,0.7,2,token_accuracy,0.7757161855697632,0.009765625,0.009765625,token_accuracy,0.7
base,5,A07_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9938151240348816,0.962890625,0.962890625,token_accuracy,0.7
base,5,C00_reverse_then_substitute_02_05,composite,,0.7,2,token_accuracy,0.0390625,0.0,0.0,token_accuracy,0.7
base,5,C01_substitute_then_reverse_01_03,composite,13568.0,0.7,2,token_accuracy,0.9915364980697632,0.94921875,0.94921875,token_accuracy,0.7
base,5,C02_copy_then_substitute_04_07,composite,133632.0,0.7,2,token_accuracy,0.7698568105697632,0.021484375,0.021484375,token_accuracy,0.7
base,5,C03_reverse_then_substitute_06_01,composite,13568.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7
base,5,C04_substitute_then_reverse_03_07,composite,13568.0,0.7,2,token_accuracy,0.9925130605697632,0.95703125,0.95703125,token_accuracy,0.7
base,5,C05_copy_then_substitute_07_06,composite,13568.0,0.7,2,token_accuracy,0.9899088740348816,0.939453125,0.939453125,token_accuracy,0.7
base,5,C06_reverse_then_substitute_01_05,composite,,0.7,2,token_accuracy,0.4596354365348816,0.0,0.0,token_accuracy,0.7
base,5,C07_substitute_then_reverse_07_03,composite,13568.0,0.7,2,token_accuracy,0.9925130605697632,0.955078125,0.955078125,token_accuracy,0.7
base,5,K00_shortcut_for_A07_reverse,shortcut,133632.0,0.7,2,token_accuracy,0.7770182490348816,0.013671875,0.013671875,token_accuracy,0.7
base,5,K01_shortcut_for_A03_copy,shortcut,133632.0,0.7,2,token_accuracy,0.7740885615348816,0.017578125,0.017578125,token_accuracy,0.7
base,5,K02_shortcut_for_A00_copy,shortcut,143104.0,0.7,2,token_accuracy,0.7744140625,0.013671875,0.013671875,token_accuracy,0.7
base,5,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.4274088740348816,0.0,0.0,token_accuracy,0.7
base,5,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.4208984375,0.0,0.0,token_accuracy,0.7
base,5,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.1412760466337204,0.001953125,0.001953125,token_accuracy,0.7
base,5,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.28125,0.0,0.0,token_accuracy,0.7
base,5,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0244140625,0.0,0.0,token_accuracy,0.7
base,5,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.2802734375,0.0,0.0,token_accuracy,0.7
base,6,A00_copy,atomic,94208.0,0.7,2,token_accuracy,0.8160807490348816,0.025390625,0.025390625,token_accuracy,0.7
base,6,A01_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9912109375,0.951171875,0.951171875,token_accuracy,0.7
base,6,A02_substitute,atomic,,0.7,2,token_accuracy,0.015950521454215,0.0,0.0,token_accuracy,0.7
base,6,A03_copy,atomic,101120.0,0.7,2,token_accuracy,0.81640625,0.015625,0.015625,token_accuracy,0.7
base,6,A04_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9915364980697632,0.955078125,0.955078125,token_accuracy,0.7
base,6,A05_substitute,atomic,,0.7,2,token_accuracy,0.1253255307674408,0.0,0.0,token_accuracy,0.7
base,6,A06_copy,atomic,101120.0,0.7,2,token_accuracy,0.8206380605697632,0.0234375,0.0234375,token_accuracy,0.7
base,6,A07_reverse,atomic,13568.0,0.7,2,token_accuracy,0.990234375,0.9453125,0.9453125,token_accuracy,0.7
base,6,C00_reverse_then_substitute_02_05,composite,,0.7,2,token_accuracy,0.030598958954215,0.0,0.0,token_accuracy,0.7
base,6,C01_substitute_then_reverse_01_03,composite,13568.0,0.7,2,token_accuracy,0.9889323115348816,0.9453125,0.9453125,token_accuracy,0.7
base,6,C02_copy_then_substitute_04_07,composite,94208.0,0.7,2,token_accuracy,0.8216146230697632,0.03125,0.03125,token_accuracy,0.7
base,6,C03_reverse_then_substitute_06_01,composite,13568.0,0.7,2,token_accuracy,0.9918619990348816,0.953125,0.953125,token_accuracy,0.7
base,6,C04_substitute_then_reverse_03_07,composite,13568.0,0.7,2,token_accuracy,0.9905599355697632,0.943359375,0.943359375,token_accuracy,0.7
base,6,C05_copy_then_substitute_07_06,composite,13568.0,0.7,2,token_accuracy,0.9889323115348816,0.9375,0.9375,token_accuracy,0.7
base,6,C06_reverse_then_substitute_01_05,composite,,0.7,2,token_accuracy,0.6315104365348816,0.0,0.0,token_accuracy,0.7
base,6,C07_substitute_then_reverse_07_03,composite,13568.0,0.7,2,token_accuracy,0.9892578125,0.9375,0.9375,token_accuracy,0.7
base,6,K00_shortcut_for_A07_reverse,shortcut,94208.0,0.7,2,token_accuracy,0.8154296875,0.0234375,0.0234375,token_accuracy,0.7
base,6,K01_shortcut_for_A03_copy,shortcut,101120.0,0.7,2,token_accuracy,0.8190104365348816,0.037109375,0.037109375,token_accuracy,0.7
base,6,K02_shortcut_for_A00_copy,shortcut,94208.0,0.7,2,token_accuracy,0.8212890625,0.041015625,0.041015625,token_accuracy,0.7
base,6,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3567708432674408,0.0,0.0,token_accuracy,0.7
base,6,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3629557490348816,0.0,0.0,token_accuracy,0.7
base,6,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.0524088554084301,0.0,0.0,token_accuracy,0.7
base,6,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.6796875,0.0,0.0,token_accuracy,0.7
base,6,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.010091146454215,0.0,0.0,token_accuracy,0.7
base,6,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.6858724355697632,0.0,0.0,token_accuracy,0.7
base,7,A00_copy,atomic,153600.0,0.7,2,token_accuracy,0.7197265625,0.005859375,0.005859375,token_accuracy,0.7
base,7,A01_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9908854365348816,0.9453125,0.9453125,token_accuracy,0.7
base,7,A02_substitute,atomic,,0.7,2,token_accuracy,0.0403645858168602,0.0,0.0,token_accuracy,0.7
base,7,A03_copy,atomic,153600.0,0.7,2,token_accuracy,0.734375,0.021484375,0.021484375,token_accuracy,0.7
base,7,A04_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9925130605697632,0.962890625,0.962890625,token_accuracy,0.7
base,7,A05_substitute,atomic,,0.7,2,token_accuracy,0.0807291716337204,0.0,0.0,token_accuracy,0.7
base,7,A06_copy,atomic,143104.0,0.7,2,token_accuracy,0.7275390625,0.005859375,0.005859375,token_accuracy,0.7
base,7,A07_reverse,atomic,13568.0,0.7,2,token_accuracy,0.9951171875,0.970703125,0.970703125,token_accuracy,0.7
base,7,C00_reverse_then_substitute_02_05,composite,,0.7,2,token_accuracy,0.048828125,0.0,0.0,token_accuracy,0.7
base,7,C01_substitute_then_reverse_01_03,composite,12544.0,0.7,2,token_accuracy,0.9938151240348816,0.96484375,0.96484375,token_accuracy,0.7
base,7,C02_copy_then_substitute_04_07,composite,143104.0,0.7,2,token_accuracy,0.716796875,0.00390625,0.00390625,token_accuracy,0.7
base,7,C03_reverse_then_substitute_06_01,composite,13568.0,0.7,2,token_accuracy,0.9931640625,0.958984375,0.958984375,token_accuracy,0.7
base,7,C04_substitute_then_reverse_03_07,composite,13568.0,0.7,2,token_accuracy,0.9938151240348816,0.962890625,0.962890625,token_accuracy,0.7
base,7,C05_copy_then_substitute_07_06,composite,13568.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7
base,7,C06_reverse_then_substitute_01_05,composite,,0.7,2,token_accuracy,0.3645833432674408,0.0,0.0,token_accuracy,0.7
base,7,C07_substitute_then_reverse_07_03,composite,13568.0,0.7,2,token_accuracy,0.9944661855697632,0.966796875,0.966796875,token_accuracy,0.7
base,7,K00_shortcut_for_A07_reverse,shortcut,133632.0,0.7,2,token_accuracy,0.7145182490348816,0.009765625,0.009765625,token_accuracy,0.7
base,7,K01_shortcut_for_A03_copy,shortcut,203008.0,0.7,2,token_accuracy,0.7223307490348816,0.01171875,0.01171875,token_accuracy,0.7
base,7,K02_shortcut_for_A00_copy,shortcut,143104.0,0.7,2,token_accuracy,0.7327474355697632,0.0078125,0.0078125,token_accuracy,0.7
base,7,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3076171875,0.0,0.0,token_accuracy,0.7
base,7,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.3177083432674408,0.0,0.0,token_accuracy,0.7
base,7,S02_surface_rotate,surface_control,,0.7,2,token_accuracy,0.1598307341337204,0.0,0.0,token_accuracy,0.7
base,7,U00_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.2721354365348816,0.0,0.0,token_accuracy,0.7
base,7,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0341796875,0.0,0.0,token_accuracy,0.7
base,7,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.2796224057674408,0.0,0.0,token_accuracy,0.7
base,8,A00_copy,atomic,133632.0,0.7,2,token_accuracy,0.7154948115348816,0.001953125,0.001953125,token_accuracy,0.7
base,8,A01_reverse,atomic,12544.0,0.7,2,token_accuracy,0.9954427480697632,0.97265625,0.97265625,token_accuracy,0.7
base,8,A02_substitute,atomic,,0.7,2,token_accuracy,0.0192057304084301,0.0,0.0,token_accuracy,0.7
base,8,A03_copy,atomic,133632.0,0.7,2,token_accuracy,0.7194010615348816,0.00390625,0.00390625,token_accuracy,0.7
base,8,A04_reverse,atomic,12544.0,0.7,2,token_accuracy,0.9970703125,0.984375,0.984375,token_accuracy,0.7
base,8,A05_substitute,atomic,,0.7,2,token_accuracy,0.0162760429084301,0.0,0.0,token_accuracy,0.7
base,8,A06_copy,atomic,124672.0,0.7,2,token_accuracy,0.7210286855697632,0.005859375,0.005859375,token_accuracy,0.7
base,8,A07_reverse,atomic,12544.0,0.7,2,token_accuracy,0.9954427480697632,0.974609375,0.974609375,token_accuracy,0.7
base,8,C00_reverse_then_substitute_02_05,composite,,0.7,2,token_accuracy,0.0270182304084301,0.0,0.0,token_accuracy,0.7
base,8,C01_substitute_then_reverse_01_03,composite,12544.0,0.7,2,token_accuracy,0.9964193105697632,0.978515625,0.978515625,token_accuracy,0.7
base,8,C02_copy_then_substitute_04_07,composite,133632.0,0.7,2,token_accuracy,0.712890625,0.001953125,0.001953125,token_accuracy,0.7
